ticket_id,customer_id,agent_id,category_id,channel,created_at,resolved_at,resolution_hours,sla_met,escalated,csat_score,status
T00220,CU0056,A012,C04,Email,2025-11-22 15:00:00,2025-11-22 23:49:59.946100636,8.83,1,0,5,Resolved
T00221,CU0282,A004,C04,Chat,2025-02-16 11:00:00,2025-02-17 03:23:20.872206517,16.39,1,0,3,Resolved
T00222,CU0514,A001,C02,Chat,2025-01-05 11:00:00,2025-01-05 19:09:20.272510969,8.16,1,0,5,Resolved
T00223,CU0592,A013,C04,Chat,2025-07-20 20:00:00,2025-07-21 09:35:25.526540644,13.59,1,0,5,Resolved
T00224,CU0014,A015,C02,Chat,2025-03-07 10:00:00,2025-03-07 23:56:33.572037663,13.94,1,0,5,Resolved
T00225,CU0323,A011,C04,Email,2025-08-05 10:00:00,2025-08-05 21:50:09.908461708,11.84,1,0,4,Resolved
T00226,CU0759,A012,C01,Email,2025-11-26 20:00:00,2025-11-27 22:54:39.088378659,26.91,0,0,5,Resolved
T00227,CU0165,A002,C04,Web,2025-05-04 15:00:00,2025-05-05 00:08:07.740577633,9.14,1,0,5,Resolved
T00228,CU0853,A004,C03,Chat,2025-07-20 08:00:00,2025-07-21 10:38:29.169176074,26.64,0,0,4,Resolved
T00229,CU0640,A014,C04,Chat,2025-09-06 13:00:00,2025-09-06 22:58:24.178881104,9.97,1,0,5,Resolved
T00230,CU0879,A012,C04,Web,2025-02-24 15:00:00,2025-02-25 04:56:55.096805317,13.95,1,0,5,Resolved
T00231,CU0813,A004,C06,Email,2025-11-24 11:00:00,2025-11-25 23:59:35.004809025,36.99,0,0,4,Resolved
T00232,CU0204,A011,C04,Chat,2025-03-16 15:00:00,2025-03-16 23:26:34.002468394,8.44,1,0,5,Resolved
T00233,CU0848,A001,C06,Chat,2025-10-23 16:00:00,2025-10-24 16:23:31.621348467,24.39,1,0,4,Resolved
T00234,CU0446,A015,C02,Chat,2025-08-29 11:00:00,2025-08-29 22:58:39.501102640,11.98,1,0,5,Resolved
T00235,CU0233,A001,C03,Chat,2025-02-21 18:00:00,2025-02-22 04:09:27.705009560,10.16,1,0,5,Resolved
T00236,CU0803,A016,C01,Email,2025-09-22 13:00:00,2025-09-23 05:19:39.514991041,16.33,0,0,5,Resolved
T00237,CU0424,A005,C04,Chat,2025-03-13 20:00:00,2025-03-14 04:34:22.093788644,8.57,1,0,4,Resolved
T00238,CU0619,A005,C05,Web,2025-08-07 09:00:00,2025-08-08 00:48:12.869590608,15.8,1,0,4,Resolved
T00239,CU0550,A017,C06,Chat,2025-12-17 12:00:00,2025-12-19 19:19:42.191439992,55.33,0,0,4,Resolved
T00240,CU0269,A015,C04,Email,2025-12-14 17:00:00,2025-12-15 00:40:01.944492888,7.67,1,0,4,Resolved
T00241,CU0885,A007,C05,Chat,2025-11-15 19:00:00,2025-11-16 22:44:48.361789118,27.75,1,0,5,Resolved
T00242,CU0751,A004,C02,Email,2025-06-30 10:00:00,2025-07-01 15:17:47.104915786,29.3,0,0,5,Resolved
T00243,CU0477,A002,C01,Web,2025-07-24 20:00:00,2025-07-25 05:36:26.088083225,9.61,1,0,4,Resolved
T00244,CU0517,A008,C06,Chat,2025-04-20 10:00:00,2025-04-21 14:20:18.998738786,28.34,1,1,4,Resolved
T00245,CU0063,A011,C02,Email,2025-12-03 13:00:00,2025-12-03 21:03:20.506780677,8.06,1,0,4,Resolved
T00246,CU0657,A009,C01,Chat,2025-06-24 12:00:00,2025-06-24 15:50:00.436502922,3.83,1,0,4,Resolved
T00247,CU0819,A017,C06,Chat,2025-10-09 13:00:00,2025-10-10 12:11:47.450152676,23.2,1,0,4,Resolved
T00248,CU0873,A015,C06,Email,2025-05-12 19:00:00,2025-05-14 00:26:01.314363552,29.43,1,0,4,Resolved
T00249,CU0504,A005,C05,Email,2025-09-28 17:00:00,2025-10-01 10:32:33.053359970,65.54,0,1,3,Resolved
T00250,CU0898,A017,C03,Email,2025-03-23 18:00:00,2025-03-24 07:41:23.025100401,13.69,1,0,5,Resolved
T00251,CU0719,A009,C06,Chat,2025-09-25 11:00:00,2025-09-27 01:06:20.859349561,38.11,0,0,5,Resolved
T00252,CU0455,A001,C02,Web,2025-01-17 20:00:00,2025-01-18 02:07:28.546407991,6.12,1,0,4,Resolved
T00253,CU0721,A016,C04,Email,2025-02-08 13:00:00,2025-02-09 02:31:50.970788036,13.53,1,0,5,Resolved
T00254,CU0141,A014,C03,Chat,2025-05-09 16:00:00,2025-05-10 10:16:50.527613834,18.28,1,0,5,Resolved
T00255,CU0609,A007,C06,Web,2025-06-25 17:00:00,2025-06-28 05:45:56.026093118,60.77,0,0,3,Resolved
T00256,CU0558,A016,C06,Chat,2025-09-17 16:00:00,2025-09-19 05:53:14.309813918,37.89,0,0,4,Resolved
T00257,CU0444,A017,C05,Chat,2025-05-12 15:00:00,2025-05-13 11:16:59.011699533,20.28,1,0,4,Resolved
T00258,CU0580,A018,C01,Web,2025-01-07 14:00:00,2025-01-07 21:49:10.073815482,7.82,1,0,5,Resolved
T00259,CU0767,A017,C04,Chat,2025-04-29 16:00:00,2025-04-30 01:29:29.013940676,9.49,1,0,5,Resolved
T00260,CU0515,A005,C02,Chat,2025-06-10 19:00:00,2025-06-11 12:01:29.572106973,17.02,1,0,5,Resolved
T00261,CU0342,A011,C06,Chat,2025-07-18 13:00:00,2025-07-20 11:37:41.036472595,46.63,0,1,4,Resolved
T00262,CU0380,A004,C01,Web,2025-08-24 14:00:00,2025-08-24 19:48:30.667795750,5.81,1,0,4,Resolved
T00263,CU0512,A013,C01,Chat,2025-04-01 10:00:00,2025-04-01 13:49:54.788935152,3.83,1,0,5,Resolved
T00264,CU0524,A009,C05,Chat,2025-08-11 12:00:00,2025-08-13 16:42:10.426639712,52.7,0,0,4,Resolved
T00265,CU0283,A016,C04,Chat,2025-08-19 18:00:00,2025-08-21 02:00:31.321395198,32.01,0,1,4,Resolved
T00266,CU0481,A017,C06,Chat,2025-10-11 16:00:00,2025-10-12 17:54:31.651398655,25.91,1,0,5,Resolved
T00267,CU0259,A006,C01,Chat,2025-07-10 10:00:00,2025-07-11 00:45:55.377433569,14.77,0,0,5,Resolved
T00268,CU0851,A006,C06,Web,2025-10-23 15:00:00,2025-10-25 06:26:04.040515010,39.43,0,0,4,Resolved
T00269,CU0482,A001,C01,Email,2025-03-22 18:00:00,2025-03-23 03:01:13.738539388,9.02,1,0,5,Resolved
T00270,CU0754,A010,C01,Web,2025-09-17 09:00:00,2025-09-17 16:05:51.966886243,7.1,1,0,5,Resolved
T00271,CU0342,A007,C04,Email,2025-01-17 08:00:00,2025-01-17 20:00:37.914315282,12.01,1,0,4,Resolved
T00272,CU0355,A018,C02,Chat,2025-02-07 13:00:00,2025-02-08 13:06:02.454348348,24.1,0,0,5,Resolved
T00273,CU0260,A015,C05,Chat,2025-11-12 16:00:00,2025-11-14 07:20:51.780692018,39.35,1,0,3,Resolved
T00274,CU0514,A009,C01,Email,2025-06-23 12:00:00,2025-06-23 23:12:09.604063360,11.2,1,0,5,Resolved
T00275,CU0555,A011,C01,Chat,2025-08-15 18:00:00,2025-08-16 02:18:56.834830296,8.32,1,0,5,Resolved
T00276,CU0510,A012,C05,Email,2025-08-09 19:00:00,2025-08-11 13:44:49.740387032,42.75,1,0,4,Resolved
T00277,CU0754,A017,C02,Chat,2025-09-11 14:00:00,2025-09-12 06:59:15.754545096,16.99,1,0,5,Resolved
T00278,CU0460,A018,C05,Email,2025-03-31 12:00:00,2025-04-01 18:17:31.358352490,30.29,1,0,4,Resolved
T00279,CU0739,A008,C05,Chat,2025-03-07 08:00:00,2025-03-09 12:26:04.893722041,52.43,0,0,4,Resolved
T00280,CU0053,A007,C01,Chat,2025-01-16 18:00:00,2025-01-16 20:46:55.633371351,2.78,1,0,5,Resolved
T00281,CU0325,A013,C06,Web,2025-11-12 19:00:00,2025-11-13 20:20:45.338606379,25.35,1,0,5,Resolved
T00282,CU0642,A005,C02,Chat,2025-03-23 13:00:00,2025-03-24 02:30:28.890353815,13.51,1,0,4,Resolved
T00283,CU0346,A003,C03,Chat,2025-07-29 14:00:00,2025-07-30 01:44:19.608742334,11.74,1,0,5,Resolved
T00284,CU0659,A006,C01,Chat,2025-06-16 17:00:00,2025-06-17 03:49:25.266027072,10.82,1,0,5,Resolved
T00285,CU0533,A006,C06,Chat,2025-03-01 17:00:00,2025-03-02 11:02:40.837216477,18.04,1,0,4,Resolved
T00286,CU0436,A012,C04,Email,2025-06-01 09:00:00,2025-06-01 20:25:41.415263868,11.43,1,1,4,Resolved
T00287,CU0503,A014,C04,Web,2025-01-31 16:00:00,2025-02-01 17:16:32.854071781,25.28,0,0,4,Resolved
T00288,CU0812,A003,C06,Web,2025-03-06 20:00:00,2025-03-08 11:23:03.013168362,39.38,0,0,4,Resolved
T00289,CU0611,A001,C03,Email,2025-02-20 17:00:00,2025-02-21 19:51:30.694853898,26.86,0,1,4,Resolved
T00290,CU0886,A003,C06,Email,2025-10-28 14:00:00,2025-10-29 19:40:21.507882682,29.67,1,0,4,Resolved
T00291,CU0087,A017,C05,Chat,2025-07-27 14:00:00,2025-07-29 09:28:40.901387768,43.48,1,0,5,Resolved
T00292,CU0732,A005,C06,Web,2025-12-04 11:00:00,2025-12-07 00:28:22.255653748,61.47,0,0,4,Resolved
T00293,CU0803,A010,C06,Email,2025-06-09 16:00:00,2025-06-11 11:45:33.158020701,43.76,0,1,5,Resolved
T00294,CU0836,A010,C06,Chat,2025-03-15 11:00:00,2025-03-16 04:50:32.686011927,17.84,1,0,5,Resolved
T00295,CU0486,A006,C01,Web,2025-08-11 12:00:00,2025-08-11 18:39:11.723857628,6.65,1,1,4,Resolved
T00296,CU0439,A016,C06,Chat,2025-12-06 11:00:00,2025-12-07 19:15:50.500840928,32.26,1,0,3,Resolved
T00297,CU0526,A002,C06,Chat,2025-07-14 12:00:00,2025-07-16 00:49:21.021402032,36.82,0,0,5,Resolved
T00298,CU0823,A010,C05,Email,2025-01-07 12:00:00,2025-01-08 04:17:48.260570802,16.3,1,0,5,Resolved
T00299,CU0781,A008,C02,Chat,2025-04-21 09:00:00,2025-04-22 05:42:47.578515552,20.71,1,1,4,Resolved
T00300,CU0842,A015,C06,Chat,2025-12-04 17:00:00,2025-12-05 20:01:20.475575590,27.02,1,1,5,Resolved
T00301,CU0873,A004,C02,Chat,2025-07-09 13:00:00,2025-07-10 11:45:12.407040061,22.75,1,0,5,Resolved
T00302,CU0562,A018,C04,Email,2025-12-14 20:00:00,2025-12-15 09:25:08.726384294,13.42,1,0,4,Resolved
T00303,CU0234,A015,C04,Chat,2025-07-05 10:00:00,2025-07-05 20:42:30.550748043,10.71,1,0,4,Resolved
T00304,CU0136,A014,C02,Chat,2025-01-05 16:00:00,2025-01-06 10:36:45.273085869,18.61,1,0,5,Resolved
T00305,CU0808,A009,C05,Chat,2025-11-15 10:00:00,2025-11-16 10:46:38.458920572,24.78,1,0,4,Resolved
T00306,CU0138,A012,C01,Chat,2025-10-06 15:00:00,2025-10-06 23:01:56.992640210,8.03,1,1,4,Resolved
T00307,CU0064,A004,C05,Chat,2025-09-19 14:00:00,2025-09-21 02:50:57.873381633,36.85,1,0,5,Resolved
T00308,CU0426,A001,C06,Chat,2025-12-21 13:00:00,2025-12-23 06:35:17.197238918,41.59,0,0,3,Resolved
T00309,CU0669,A014,C03,Chat,2025-03-13 16:00:00,2025-03-14 06:59:00.933018079,14.98,1,0,5,Resolved
T00310,CU0663,A009,C05,Chat,2025-11-27 18:00:00,2025-11-30 03:29:18.953472847,57.49,0,0,5,Resolved
T00311,CU0229,A007,C02,Chat,2025-03-26 12:00:00,2025-03-27 19:14:15.700038856,31.24,0,0,5,Resolved
T00312,CU0452,A005,C06,Chat,2025-12-21 19:00:00,2025-12-22 12:55:46.510615113,17.93,1,0,5,Resolved
T00313,CU0805,A012,C06,Web,2025-03-11 10:00:00,2025-03-11 18:11:34.760501772,8.19,1,1,4,Resolved
T00314,CU0720,A010,C02,Chat,2025-07-20 11:00:00,2025-07-21 15:40:21.849178126,28.67,0,0,5,Resolved
T00315,CU0826,A013,C05,Chat,2025-10-16 12:00:00,2025-10-17 14:34:42.335188147,26.58,1,0,4,Resolved
T00316,CU0693,A018,C04,Chat,2025-01-29 20:00:00,2025-01-30 03:26:57.247188907,7.45,1,0,5,Resolved
T00317,CU0083,A016,C04,Email,2025-01-25 09:00:00,2025-01-25 17:26:23.690583733,8.44,1,0,5,Resolved
T00318,CU0184,A006,C05,Chat,2025-11-07 13:00:00,2025-11-08 14:43:16.822826310,25.72,1,0,5,Resolved
T00319,CU0153,A005,C04,Email,2025-01-23 13:00:00,2025-01-24 08:43:11.915834494,19.72,0,0,4,Resolved
T00320,CU0120,A003,C05,Email,2025-08-13 18:00:00,2025-08-15 20:18:57.357386362,50.32,0,0,4,Resolved
T00321,CU0773,A011,C02,Chat,2025-12-09 14:00:00,2025-12-10 14:56:42.297411328,24.95,0,0,4,Resolved
T00322,CU0636,A015,C03,Chat,2025-08-13 20:00:00,2025-08-14 23:10:47.125921857,27.18,0,0,5,Resolved
T00323,CU0823,A005,C06,Web,2025-06-25 17:00:00,2025-06-26 14:45:08.475772525,21.75,1,0,4,Resolved
T00324,CU0289,A018,C01,Chat,2025-06-02 17:00:00,2025-06-02 23:42:40.393149966,6.71,1,0,4,Resolved
T00325,CU0882,A008,C05,Email,2025-08-21 17:00:00,2025-08-24 18:32:52.340139063,73.55,0,1,3,Resolved
T00326,CU0839,A015,C02,Email,2025-07-28 10:00:00,2025-07-29 17:37:31.349408743,31.63,0,1,4,Resolved
T00327,CU0096,A006,C06,Chat,2025-07-03 13:00:00,,59.13,0,0,3,Open
T00328,CU0782,A003,C05,Email,2025-02-26 15:00:00,2025-02-27 18:33:28.998397396,27.56,1,0,4,Resolved
T00329,CU0100,A010,C03,Chat,2025-08-30 10:00:00,2025-08-31 09:32:42.218150056,23.55,1,0,5,Resolved
T00330,CU0407,A010,C02,Chat,2025-09-28 09:00:00,2025-09-29 13:26:02.485804635,28.43,0,1,4,Resolved
T00331,CU0163,A009,C04,Email,2025-09-16 09:00:00,2025-09-16 20:50:44.782543006,11.85,1,0,5,Resolved
T00332,CU0523,A008,C06,Web,2025-01-28 18:00:00,2025-01-29 09:00:05.541146236,15.0,1,0,4,Resolved
T00333,CU0016,A012,C04,Chat,2025-09-14 16:00:00,2025-09-15 01:47:44.162308068,9.8,1,0,5,Resolved
T00334,CU0763,A012,C04,Email,2025-09-24 11:00:00,2025-09-24 23:37:57.752350395,12.63,1,0,5,Resolved
T00335,CU0429,A003,C05,Chat,2025-03-08 17:00:00,2025-03-10 19:56:57.526820041,50.95,0,1,4,Resolved
T00336,CU0785,A013,C03,Email,2025-11-06 17:00:00,2025-11-07 22:57:24.142792183,29.96,0,0,5,Resolved
T00337,CU0391,A006,C04,Chat,2025-07-11 18:00:00,2025-07-12 01:38:55.276164960,7.65,1,0,5,Resolved
T00338,CU0502,A015,C03,Chat,2025-06-22 19:00:00,2025-06-23 07:59:34.675433592,12.99,1,0,4,Resolved
T00339,CU0665,A009,C02,Web,2025-09-21 19:00:00,2025-09-22 10:15:16.460433874,15.25,1,0,4,Resolved
T00340,CU0875,A005,C05,Email,2025-07-06 10:00:00,2025-07-09 04:57:09.234447274,66.95,0,0,4,Resolved
T00341,CU0337,A004,C06,Chat,2025-07-18 18:00:00,2025-07-19 23:46:22.656140644,29.77,1,0,5,Resolved
T00342,CU0469,A018,C06,Web,2025-04-24 13:00:00,2025-04-25 09:36:15.219070772,20.6,1,0,5,Resolved
T00343,CU0292,A013,C06,Chat,2025-12-05 13:00:00,2025-12-06 02:14:35.279334657,13.24,1,0,5,Resolved
T00344,CU0037,A004,C04,Email,2025-12-20 16:00:00,2025-12-21 05:40:23.069724916,13.67,1,0,5,Resolved
T00345,CU0786,A010,C03,Email,2025-02-17 15:00:00,2025-02-18 06:48:32.648273697,15.81,1,0,5,Resolved
T00346,CU0507,A003,C05,Web,2025-09-25 13:00:00,2025-09-26 23:53:04.055662737,34.88,1,0,4,Resolved
T00347,CU0336,A016,C06,Chat,2025-01-09 20:00:00,2025-01-10 18:14:40.206951520,22.24,1,0,5,Resolved
T00348,CU0700,A015,C05,Email,2025-05-15 10:00:00,2025-05-17 13:28:37.213784378,51.48,0,0,4,Resolved
T00349,CU0737,A015,C04,Email,2025-12-21 09:00:00,2025-12-21 15:59:54.608154885,7.0,1,0,4,Resolved
T00350,CU0887,A009,C05,Chat,2025-03-05 08:00:00,2025-03-06 09:53:45.852885013,25.9,1,1,3,Resolved
T00351,CU0394,A003,C06,Web,2025-05-18 18:00:00,2025-05-20 23:35:00.426410412,53.58,0,1,3,Resolved
T00352,CU0095,A009,C06,Chat,2025-03-22 13:00:00,2025-03-23 14:52:01.802723397,25.87,1,0,3,Resolved
T00353,CU0437,A010,C06,Chat,2025-09-23 13:00:00,2025-09-26 03:16:14.415389749,62.27,0,1,3,Resolved
T00354,CU0397,A006,C04,Email,2025-06-19 16:00:00,2025-06-20 05:10:47.198288668,13.18,1,0,5,Resolved
T00355,CU0187,A007,C02,Chat,2025-08-05 13:00:00,2025-08-06 06:38:14.335962320,17.64,1,0,5,Resolved
T00356,CU0528,A001,C04,Web,2025-12-11 15:00:00,2025-12-12 00:24:15.264601761,9.4,1,0,5,Resolved
T00357,CU0373,A010,C03,Chat,2025-07-10 08:00:00,2025-07-11 15:38:07.187780983,31.64,0,0,5,Resolved
T00358,CU0794,A004,C06,Chat,2025-09-25 10:00:00,2025-09-28 01:42:26.885725934,63.71,0,0,5,Resolved
T00359,CU0043,A016,C04,Email,2025-02-05 20:00:00,2025-02-06 13:55:03.138041060,17.92,1,0,4,Resolved
T00360,CU0645,A014,C04,Web,2025-03-20 13:00:00,2025-03-20 19:27:08.195943157,6.45,1,0,4,Resolved
T00361,CU0542,A011,C03,Email,2025-12-12 10:00:00,2025-12-13 16:34:56.488286542,30.58,0,0,5,Resolved
T00362,CU0209,A005,C05,Chat,2025-11-10 12:00:00,2025-11-11 14:23:17.462959861,26.39,1,0,5,Resolved
T00363,CU0318,A013,C04,Chat,2025-08-28 12:00:00,2025-08-28 22:01:26.755136706,10.02,1,0,5,Resolved
T00364,CU0774,A018,C01,Email,2025-05-19 11:00:00,2025-05-19 18:24:47.036511730,7.41,1,0,5,Resolved
T00365,CU0328,A012,C06,Web,2025-03-14 11:00:00,2025-03-15 23:20:19.363386836,36.34,0,0,3,Resolved
T00366,CU0598,A015,C03,Email,2025-11-07 17:00:00,2025-11-08 19:27:01.611832071,26.45,0,1,4,Resolved
T00367,CU0462,A017,C04,Email,2025-10-14 09:00:00,2025-10-14 18:48:20.786103986,9.81,1,0,5,Resolved
T00368,CU0806,A016,C02,Chat,2025-03-30 12:00:00,2025-03-31 12:53:59.105844103,24.9,0,1,5,Resolved
T00369,CU0595,A003,C04,Chat,2025-08-04 14:00:00,2025-08-05 04:59:40.693644427,14.99,1,0,5,Resolved
T00370,CU0751,A016,C05,Chat,2025-08-14 15:00:00,2025-08-16 03:10:50.355091956,36.18,1,0,5,Resolved
T00371,CU0814,A014,C06,Chat,2025-06-24 19:00:00,2025-06-25 13:10:43.933108288,18.18,1,0,4,Resolved
T00372,CU0117,A013,C01,Chat,2025-12-05 20:00:00,2025-12-06 05:37:19.029519865,9.62,1,0,4,Resolved
T00373,CU0751,A005,C06,Email,2025-02-15 11:00:00,2025-02-16 11:05:19.319382650,24.09,1,0,5,Resolved
T00374,CU0865,A009,C05,Chat,2025-04-05 15:00:00,2025-04-06 07:41:36.026882466,16.69,1,0,4,Resolved
T00375,CU0033,A017,C03,Chat,2025-02-04 08:00:00,2025-02-05 08:53:21.302920586,24.89,0,0,5,Resolved
T00376,CU0409,A017,C02,Web,2025-09-10 16:00:00,2025-09-11 06:26:13.163048008,14.44,1,0,4,Resolved
T00377,CU0230,A003,C03,Chat,2025-08-24 09:00:00,2025-08-26 05:32:46.385866075,44.55,0,0,5,Resolved
T00378,CU0885,A008,C06,Email,2025-12-27 08:00:00,2025-12-27 21:17:48.811575282,13.3,1,0,5,Resolved
T00379,CU0317,A011,C03,Email,2025-07-17 16:00:00,2025-07-18 12:03:37.933326079,20.06,1,0,5,Resolved
T00380,CU0169,A002,C04,Web,2025-02-24 10:00:00,2025-02-24 18:01:39.929632759,8.03,1,0,4,Resolved
T00381,CU0087,A005,C05,Web,2025-06-14 14:00:00,2025-06-15 09:59:10.682265084,19.99,1,0,3,Resolved
T00382,CU0714,A011,C06,Email,2025-02-02 09:00:00,2025-02-03 09:29:59.800978813,24.5,1,1,4,Resolved
T00383,CU0053,A012,C05,Chat,2025-09-02 17:00:00,2025-09-07 23:43:06.560234767,126.72,0,1,2,Resolved
T00384,CU0275,A002,C06,Email,2025-09-04 17:00:00,2025-09-06 18:08:14.166085372,49.14,0,1,4,Resolved
T00385,CU0499,A008,C02,Web,2025-11-10 15:00:00,2025-11-11 00:48:14.338110988,9.8,1,0,4,Resolved
T00386,CU0041,A012,C06,Chat,2025-05-05 18:00:00,2025-05-06 04:58:44.743190422,10.98,1,0,5,Resolved
T00387,CU0158,A018,C02,Email,2025-04-24 13:00:00,2025-04-24 19:27:08.454848439,6.45,1,0,4,Resolved
T00388,CU0895,A018,C01,Chat,2025-01-27 10:00:00,2025-01-27 16:17:02.997384777,6.28,1,0,5,Resolved
T00389,CU0413,A006,C06,Email,2025-06-01 09:00:00,2025-06-02 03:47:50.482300948,18.8,1,0,3,Resolved
T00390,CU0274,A013,C02,Chat,2025-06-23 10:00:00,2025-06-23 22:39:26.297678862,12.66,1,0,5,Resolved
T00391,CU0783,A010,C01,Email,2025-10-03 10:00:00,2025-10-03 12:52:39.382977961,2.88,1,0,5,Resolved
T00392,CU0073,A004,C05,Chat,2025-10-03 12:00:00,2025-10-04 17:44:49.435611860,29.75,1,0,3,Resolved
T00393,CU0238,A010,C03,Chat,2025-02-21 10:00:00,2025-02-22 18:56:06.791967196,32.94,0,1,3,Resolved
T00394,CU0775,A003,C01,Chat,2025-04-15 15:00:00,2025-04-16 07:36:18.971290699,16.61,0,0,4,Resolved
T00395,CU0678,A003,C05,Email,2025-07-06 09:00:00,2025-07-07 04:57:45.391003466,19.96,1,0,4,Resolved
T00396,CU0389,A007,C06,Web,2025-05-03 16:00:00,2025-05-04 09:25:51.528022564,17.43,1,0,4,Resolved
T00397,CU0883,A005,C06,Chat,2025-01-10 12:00:00,2025-01-11 05:01:16.991682956,17.02,1,0,4,Resolved
T00398,CU0519,A003,C02,Chat,2025-11-05 16:00:00,2025-11-06 06:56:55.730745265,14.95,1,0,4,Resolved
T00399,CU0671,A001,C04,Email,2025-09-24 14:00:00,2025-09-24 22:07:56.688518388,8.13,1,0,4,Resolved
T00400,CU0887,A011,C06,Email,2025-07-09 19:00:00,2025-07-13 21:12:40.107913171,98.21,0,1,3,Resolved
T00401,CU0454,A001,C02,Chat,2025-04-26 13:00:00,2025-04-27 03:16:36.819202987,14.28,1,0,5,Resolved
T00402,CU0433,A015,C02,Email,2025-11-04 11:00:00,2025-11-05 00:14:43.019295018,13.25,1,0,5,Resolved
T00403,CU0598,A002,C01,Web,2025-01-13 15:00:00,2025-01-14 07:22:53.994016002,16.38,0,0,5,Resolved
T00404,CU0061,A012,C04,Chat,2025-06-12 16:00:00,2025-06-13 02:55:15.061409270,10.92,1,0,4,Resolved
T00405,CU0386,A003,C02,Chat,2025-10-20 13:00:00,2025-10-21 05:45:47.994026990,16.76,1,0,5,Resolved
T00406,CU0623,A012,C05,Chat,2025-12-14 15:00:00,2025-12-15 13:06:43.799726278,22.11,1,0,5,Resolved
T00407,CU0342,A003,C06,Web,2025-04-02 14:00:00,2025-04-03 03:29:33.773292351,13.49,1,0,5,Resolved
T00408,CU0640,A008,C02,Email,2025-08-26 11:00:00,2025-08-27 00:36:58.046137621,13.62,1,0,5,Resolved
T00409,CU0363,A012,C05,Chat,2025-03-11 12:00:00,2025-03-15 17:11:15.713731129,101.19,0,1,3,Resolved
T00410,CU0175,A004,C02,Web,2025-02-12 19:00:00,2025-02-13 17:42:32.914502748,22.71,1,1,3,Resolved
T00411,CU0132,A003,C01,Chat,2025-05-09 16:00:00,2025-05-10 01:03:07.085638958,9.05,1,0,5,Resolved
T00412,CU0491,A012,C06,Email,2025-11-20 09:00:00,2025-11-21 01:06:39.920783684,16.11,1,0,5,Resolved
T00413,CU0175,A012,C04,Email,2025-09-09 20:00:00,2025-09-10 17:13:02.381171192,21.22,0,0,5,Resolved
T00414,CU0333,A008,C06,Web,2025-06-28 17:00:00,2025-06-29 06:34:14.558816560,13.57,1,0,5,Resolved
T00415,CU0468,A003,C04,Email,2025-04-14 08:00:00,2025-04-14 13:26:03.267796300,5.43,1,0,5,Resolved
T00416,CU0045,A006,C02,Chat,2025-02-21 17:00:00,2025-02-22 03:53:12.757410132,10.89,1,0,5,Resolved
T00417,CU0379,A004,C04,Chat,2025-04-09 15:00:00,2025-04-10 17:30:25.899863119,26.51,0,0,5,Resolved
T00418,CU0281,A012,C02,Chat,2025-02-25 19:00:00,2025-02-27 03:53:17.023130386,32.89,0,0,4,Resolved
T00419,CU0283,A006,C06,Web,2025-03-10 14:00:00,2025-03-11 14:53:42.276556575,24.9,1,1,3,Resolved
T00420,CU0819,A007,C05,Chat,2025-09-08 14:00:00,2025-09-10 00:34:10.246330801,34.57,1,0,5,Resolved
T00421,CU0833,A005,C03,Email,2025-02-18 12:00:00,2025-02-18 21:54:48.736329033,9.91,1,1,4,Resolved
T00422,CU0271,A004,C04,Chat,2025-01-18 12:00:00,2025-01-18 23:23:35.208819780,11.39,1,0,4,Resolved
T00423,CU0793,A015,C05,Chat,2025-07-17 16:00:00,2025-07-20 05:26:36.658544406,61.44,0,1,4,Resolved
T00424,CU0201,A009,C06,Chat,2025-04-15 18:00:00,2025-04-17 05:39:54.811905469,35.67,1,0,4,Resolved
T00425,CU0313,A011,C01,Email,2025-06-15 19:00:00,2025-06-16 07:03:08.471324678,12.05,0,0,5,Resolved
T00426,CU0847,A006,C01,Chat,2025-02-21 18:00:00,2025-02-22 01:19:11.772076148,7.32,1,0,4,Resolved
T00427,CU0092,A002,C01,Chat,2025-03-18 15:00:00,2025-03-19 01:16:27.792685369,10.27,1,0,5,Resolved
T00428,CU0345,A014,C03,Chat,2025-06-10 14:00:00,2025-06-11 02:24:10.240738484,12.4,1,0,5,Resolved
T00429,CU0725,A013,C04,Web,2025-09-09 12:00:00,2025-09-10 05:55:44.721246597,17.93,1,0,5,Resolved
T00430,CU0847,A001,C01,Email,2025-06-01 17:00:00,2025-06-01 23:22:02.545639132,6.37,1,0,5,Resolved
T00431,CU0854,A016,C04,Email,2025-07-17 12:00:00,2025-07-18 05:18:50.166892310,17.31,1,0,5,Resolved
T00432,CU0793,A016,C04,Web,2025-07-10 11:00:00,2025-07-11 07:22:02.363020262,20.37,0,1,4,Resolved
T00433,CU0869,A016,C01,Email,2025-04-09 19:00:00,2025-04-10 03:15:05.642730979,8.25,1,0,5,Resolved
T00434,CU0424,A009,C06,Email,2025-04-13 15:00:00,2025-04-15 02:44:43.067913327,35.75,1,0,4,Resolved
T00435,CU0291,A013,C05,Email,2025-06-05 12:00:00,2025-06-06 03:17:29.978236877,15.29,1,0,5,Resolved
T00436,CU0347,A001,C03,Chat,2025-01-12 19:00:00,2025-01-13 05:31:39.385237821,10.53,1,0,5,Resolved
T00437,CU0109,A011,C04,Chat,2025-09-08 20:00:00,2025-09-09 08:28:07.633923891,12.47,1,0,4,Resolved
T00438,CU0124,A003,C03,Web,2025-08-13 12:00:00,2025-08-13 23:21:56.718425887,11.37,1,0,4,Resolved
